0.0032835526 1.0509671870705295 0.027580320867160054 0.00013089499101817908
0.0041254884 1.0216737500138655 0.023847182543844735 0.0001318011862876053
0.0049674237 0.9720344542753517 0.020970519632482733 0.00013271098867070682
0.0058093585 1.037793907922987 0.019727358055164394 0.0001336243236930884
0.0066512925 1.0014845910152803 0.018078437512740787 0.0001345411186071145
0.0074932257 0.995974351128251 0.016690242922522462 0.0001354613023524786
0.008335158 0.9704353695672818 0.015316012966139837 0.00013638480551733803
0.0091770892 0.9963869961950127 0.01479202031074464 0.0001373115603000393
0.0100190194 1.0309798600667455 0.014259685806655034 0.0001382415004714537
0.0108609483 0.9904122511745446 0.013225567188744819 0.00013917456133794124
0.0117028759 1.001021619635585 0.012712474789897446 0.00014011067970495734
0.0125448021 1.000012990515774 0.012179726039981967 0.00014104979384131367
0.0133867267 1.0057598072872849 0.01178399756245928 0.00014199184344410292
0.0142286498 1.013618469433253 0.011365935390855564 0.00014293676960429447
0.0150705711 0.9735160561939914 0.010667559285353297 0.00014388451477300533
0.0159124905 0.9137182183990873 0.009902245397104529 0.00014483502272845072
0.016754408 0.4149469244781849 0.006044743492518415 0.000145788238543574
0.0175963235 0.2050838728961073 0.004000493453257895 0.00014674410855435678
0.0184382368 0.13695462423386215 0.0031200741706234195 0.00014770258032880757
0.0192801479 0.11582795973116192 0.0027601220278407985 0.00014866360263662528
0.0201220566 0.09353321678955366 0.0023968451336965563 0.00014962712541953443
0.0218058666 0.07829375061585507 0.0020526147048338015 0.00015156147786431974
0.023489666 0.06838924481571915 0.001807042847589361 0.00015350525955196224
0.025173454 0.06392140964658202 0.0016562306143638405 0.00015545810933576522
0.0268572296 0.057719899007362976 0.0014874979793367885 0.00015741968219858043
0.0285409922 0.05332902588349434 0.0013578706500988545 0.000159389648457476
0.0302247408 0.04946645688696671 0.0012490189028792524 0.00016136769300677473
0.0319084748 0.04095778446401989 0.001085574064521707 0.00016335351459812855
0.0335921931 0.039668343571259757 0.001021603637233295 0.00016534682515624512
0.0352758952 0.03366668970084318 0.0009000456615548136 0.00016734734912885043
0.03695958 0.030756731795490114 0.0008276794896500214 0.0001693548228694619
0.0386432468 0.02556490530002263 0.0007233428520701864 0.00017136899405154215
0.0403268947 0.023455432289639613 0.0006686802992674289 0.0001733896211126256
0.042010523 0.018936259762103776 0.0005791092589535675 0.00017541647272702489
0.0436941309 0.01708189921330856 0.0005330854057557137 0.0001774493273057602
0.0453777174 0.012850438644893778 0.00044577394825902366 0.000179487972522389
0.0470612818 0.011244718073066696 0.0004025379210566764 0.0001815322048634527
0.0487448233 0.00854564318756822 0.00034043127317133254 0.0001835818292023048
0.050428341 0.006771555076753714 0.00029396052911581064 0.0001856366583951251
0.0521118342 0.005302770877805271 0.0002520189388651102 0.00018769651289797854
0.0537953019 0.004026615849251253 0.00021383856456003714 0.00018976122040381877
0.0554787435 0.0030559222756313424 0.00018098441005487122 0.0001918306154983905
0.0571621579 0.0020143500981815794 0.00014294591752433275 0.00019390453933402745
0.0588455446 0.0014350392414456065 0.00011726220401268706 0.00019598283932039387
0.0605289025 0.0010742339408649222 9.895087445448092e-05 0.00019806536883126117
0.062212231 0.0007588377152820314 8.139155945098918e-05 0.0002001519869264572
0.0638955291 0.00044867608297586263 6.107331499089197e-05 0.00020224255808816926
0.0655787961 0.00036346050702370624 5.3601174557902154e-05 0.00020433695197082382
0.0672620311 0.00033808195065141236 5.0408910710310505e-05 0.00020643504316380696
0.0689452334 0.0003914852498141273 5.3287730483791816e-05 0.00020853671096632766
0.070628402 0.00048150179690827245 5.756862302660207e-05 0.00021064183917376457
0.0723115362 0.0005440225438327524 6.0099157248361334e-05 0.000212750315874871
0.0739946352 0.0007628411494469354 6.938549469771956e-05 0.00021486203325924878
0.0756776981 0.0007266936189720224 6.637157817532541e-05 0.00021697688743453213
0.0773607241 0.0008841271008026014 7.175765800798725e-05 0.00021909477825275486
0.0790437124 0.0007075564771009469 6.306683189463351e-05 0.0002212156091454029
0.0807266622 0.0008009506401188873 6.58772103660763e-05 0.0002233392869666812
0.0824095727 0.0007885506110476895 6.399844113499757e-05 0.0002254657218445526
0.0840924429 0.0010334791487883069 7.206392561419447e-05 0.00022759482703912812
0.0857752722 0.0008515278728553368 6.404810165294646e-05 0.0002297265188080135
0.0874580597 0.0006868653353656219 5.64914332548854e-05 0.00023186071627823957
0.0891408046 0.000782169488463354 5.916468135826926e-05 0.0002339973413244231
0.090823506 0.0007262822466771728 5.6235783489820005e-05 0.0002361363184528261
0.0925061631 0.0005658496231841308 4.8724220892801984e-05 0.00023827757469100004
0.0941887752 0.000622665581653199 5.020311013195015e-05 0.00024042103948271914
0.0958713414 0.0005165120422779448 4.4977247045073376e-05 0.00024256664458792258
0.0975538608 0.00042158804466766657 4.0030628397719685e-05 0.0002447143239874027
0.0992363327 0.0003826030548635154 3.753052643951298e-05 0.0002468640137919904
0.1009187562 0.00031013491285948624 3.325960407420626e-05 0.0002490156521560027
0.1026011305 0.00025318329115735493 2.964000196549009e-05 0.0002511691791947299
0.1042834549 0.00021464869370252463 2.6836656939778474e-05 0.00025332453690575486
0.1059657284 0.000133324551806688 2.0824525165775073e-05 0.0002554816690939049
0.1076479502 0.00012287233946566223 1.967773461588039e-05 0.0002576405212996512
0.1093301196 7.634299534707825e-05 1.526978109654921e-05 0.00025980104073077757
0.1110122357 0.00010112771970917795 1.7345066713708536e-05 0.00026196317619715445
0.1126942977 3.762815087719067e-05 1.0436581809572453e-05 0.0002641268780484586
0.1143763048 4.205511830586181e-05 1.0859069310947519e-05 0.00026629209811469053
0.1160582561 2.4607406549150634e-05 8.202686128223997e-06 0.00026845878964935026
0.1177401508 3.2031207915356615e-05 9.246936707609454e-06 0.0002706269072751365
0.1194219882 1.2928927275814932e-05 5.7820748580995655e-06 0.00027279640693204504
0.1211037674 2.5217980174247413e-05 7.9748514229139e-06 0.0002749672458277477
0.1227854875 2.4622396511502657e-05 7.786503662797752e-06 0.00027713938239013787
0.1244671478 1.1993690413412654e-05 5.3638155539370516e-06 0.0002793127762219385
0.1261487475 2.1032733166526433e-05 7.011082987784386e-06 0.00028148738805727004
0.1278302856 2.2955628735437902e-05 7.259403610800634e-06 0.0002836631797200842
0.1295117615 1.568096348225938e-05 5.9269577594441925e-06 0.00028584011408437323
0.1311931742 8.775932966042404e-06 4.388012766902233e-06 0.0002880181550360686
0.132874523 2.3653190672068577e-05 7.131909835357468e-06 0.0002901972674365491
0.134555807 1.688916386111448e-05 5.971344394308794e-06 0.00029237741708768174
0.1362370254 1.0364424544790457e-05 4.635170706520521e-06 0.0002945585706983217
0.1379181775 1.2201480391256243e-05 4.9813088317401234e-06 0.00029674069585220396
0.1395992623 2.0003664942502774e-05 6.3258720336643e-06 0.00028064183635086187
0.1412802791 9.845373964267439e-06 4.40303942456798e-06 0.0002812386266590616
0.142961227 3.870239090661279e-06 2.7366856446721694e-06 0.0002818412490794105
0.1446421053 1.3347706559364462e-05 5.045044030071248e-06 0.00028244966511142307
0.146322913 1.3227431507910579e-05 4.999583099675388e-06 0.00028306383621453003
0.1480036494 2.4047576323045634e-05 6.669801776898551e-06 0.000283683723816355
0.1496843137 2.0141598882131304e-05 6.073076594149589e-06 0.00028430928932084187
0.1513649051 2.906406694665866e-05 7.266286584230079e-06 0.00028494049411623216
0.1530454227 2.5081606431790356e-05 6.703556363766465e-06 0.0002855772995828898
0.1547258656 1.7650852976134906e-05 5.581815905206253e-06 0.00028621966710097363
0.1564062332 2.8128445734602486e-05 7.0323646161198824e-06 0.0002868675580579559
0.1580865245 3.1240558409014164e-05 7.363764676955838e-06 0.00028752093385598667
0.1597667388 3.114342029499048e-05 7.340867175710969e-06 0.00028817975591910347
0.1614468752 2.9094922011917278e-05 7.056817887348258e-06 0.00028884398570028534
0.163126933 3.892929411102012e-05 8.117723423053788e-06 0.000289513584688352
0.1648069112 4.1788443763586255e-05 8.358135786914058e-06 0.00029018851441470726
0.1664868091 4.1527930157596166e-05 8.306027509445695e-06 0.00029086873645992685
0.1681666259 2.464448846716802e-05 6.363380283594431e-06 0.0002915542124601911
0.1698463607 4.392810732463119e-05 8.454443532458117e-06 0.0002922449041135629
0.1715260127 3.718498176836511e-05 7.753973722961899e-06 0.00029294077318611057
0.1732055811 2.555035463892239e-05 6.3877975589137816e-06 0.0002936417815178767
0.1748850651 2.5379164720930708e-05 6.344997289525585e-06 0.0002943478910286944
0.1765644638 1.5648598085913558e-05 4.94862033290822e-06 0.00029505906372384957
0.1782437765 2.0218202304452035e-05 5.607665509619337e-06 0.0002957752616995928
0.1799230024 2.3181942268432795e-05 5.985729361852652e-06 0.00029649644714849904
0.1816021405 1.8380262636798167e-05 5.306049620190034e-06 0.0002972225823646785
0.1832811901 1.3673196742351761e-05 4.5578120147778e-06 0.0002979536297488383
0.1849601504 1.5041220163032388e-05 4.7565430242684615e-06 0.0002986895518131964
0.1866390206 7.466045619091671e-06 3.3389490138177376e-06 0.0002994303111862501
0.1883177998 1.4822003156968097e-06 1.482203127748895e-06 0.0003001758706173988
