# Q (A^-1),  R, RQ^4 (A^-4)
8.1431e-02 1.4193e-04 6.2409e-09
8.1730e-02 1.3941e-04 6.2204e-09
8.2029e-02 1.3698e-04 6.2020e-09
8.2328e-02 1.3464e-04 6.1854e-09
8.2627e-02 1.3239e-04 6.1707e-09
8.2926e-02 1.3021e-04 6.1575e-09
8.3225e-02 1.2811e-04 6.1459e-09
8.3524e-02 1.2607e-04 6.1356e-09
8.3823e-02 1.2410e-04 6.1265e-09
8.4122e-02 1.2218e-04 6.1184e-09
8.4421e-02 1.2032e-04 6.1113e-09
8.4720e-02 1.1850e-04 6.1049e-09
8.5019e-02 1.1674e-04 6.0991e-09
8.5318e-02 1.1501e-04 6.0939e-09
8.5617e-02 1.1332e-04 6.0889e-09
8.5916e-02 1.1166e-04 6.0842e-09
8.6215e-02 1.1004e-04 6.0795e-09
8.6514e-02 1.0844e-04 6.0748e-09
8.6813e-02 1.0687e-04 6.0699e-09
8.7112e-02 1.0532e-04 6.0648e-09
8.7411e-02 1.0379e-04 6.0592e-09
8.7710e-02 1.0228e-04 6.0532e-09
8.8009e-02 1.0079e-04 6.0466e-09
8.8308e-02 9.9308e-05 6.0393e-09
8.8607e-02 9.7844e-05 6.0312e-09
8.8906e-02 9.6393e-05 6.0224e-09
8.9205e-02 9.4953e-05 6.0126e-09
8.9504e-02 9.3524e-05 6.0020e-09
8.9803e-02 9.2106e-05 5.9903e-09
9.0102e-02 9.0697e-05 5.9777e-09
9.0401e-02 8.9298e-05 5.9640e-09
9.0700e-02 8.7908e-05 5.9492e-09
9.0999e-02 8.6527e-05 5.9333e-09
9.1298e-02 8.5155e-05 5.9164e-09
9.1597e-02 8.3792e-05 5.8983e-09
9.1896e-02 8.2438e-05 5.8792e-09
9.2195e-02 8.1094e-05 5.8590e-09
9.2494e-02 7.9760e-05 5.8377e-09
9.2793e-02 7.8436e-05 5.8154e-09
9.3092e-02 7.7123e-05 5.7920e-09
9.3391e-02 7.5820e-05 5.7677e-09
9.3690e-02 7.4529e-05 5.7425e-09
9.3989e-02 7.3251e-05 5.7164e-09
9.4288e-02 7.1985e-05 5.6894e-09
9.4587e-02 7.0732e-05 5.6616e-09
9.4886e-02 6.9492e-05 5.6331e-09
9.5185e-02 6.8267e-05 5.6039e-09
9.5484e-02 6.7057e-05 5.5740e-09
9.5783e-02 6.5862e-05 5.5436e-09
9.6082e-02 6.4683e-05 5.5126e-09
9.6381e-02 6.3520e-05 5.4812e-09
9.6680e-02 6.2374e-05 5.4494e-09
9.6979e-02 6.1245e-05 5.4173e-09
9.7278e-02 6.0133e-05 5.3849e-09
9.7577e-02 5.9040e-05 5.3522e-09
9.7876e-02 5.7964e-05 5.3194e-09
9.8175e-02 5.6907e-05 5.2865e-09
9.8474e-02 5.5868e-05 5.2535e-09
9.8773e-02 5.4849e-05 5.2206e-09
9.9072e-02 5.3848e-05 5.1877e-09
9.9371e-02 5.2867e-05 5.1549e-09
9.9670e-02 5.1905e-05 5.1223e-09
9.9969e-02 5.0962e-05 5.0899e-09
1.0027e-01 5.0038e-05 5.0577e-09
1.0057e-01 4.9134e-05 5.0257e-09
1.0087e-01 4.8248e-05 4.9941e-09
1.0117e-01 4.7382e-05 4.9629e-09
1.0146e-01 4.6534e-05 4.9320e-09
1.0176e-01 4.5706e-05 4.9015e-09
1.0206e-01 4.4896e-05 4.8715e-09
1.0236e-01 4.4104e-05 4.8419e-09
1.0266e-01 4.3330e-05 4.8127e-09
1.0296e-01 4.2573e-05 4.7840e-09
1.0326e-01 4.1834e-05 4.7559e-09
1.0356e-01 4.1113e-05 4.7282e-09
1.0386e-01 4.0408e-05 4.7010e-09
1.0415e-01 3.9719e-05 4.6743e-09
1.0445e-01 3.9046e-05 4.6481e-09
1.0475e-01 3.8389e-05 4.6225e-09
1.0505e-01 3.7747e-05 4.5973e-09
1.0535e-01 3.7120e-05 4.5726e-09
1.0565e-01 3.6507e-05 4.5484e-09
1.0595e-01 3.5908e-05 4.5246e-09
1.0625e-01 3.5323e-05 4.5013e-09
1.0655e-01 3.4751e-05 4.4785e-09
1.0685e-01 3.4192e-05 4.4561e-09
1.0715e-01 3.3644e-05 4.4340e-09
