# z (A),  sld (10^-6 A^-2)
3.3291e+02 9.7993e-06
3.3446e+02 9.7993e-06
3.3601e+02 9.7993e-06
3.3755e+02 9.7993e-06
3.3910e+02 9.7992e-06
3.4065e+02 9.7992e-06
3.4219e+02 9.7992e-06
3.4374e+02 9.7992e-06
3.4529e+02 9.7992e-06
3.4683e+02 9.7992e-06
3.4838e+02 9.7992e-06
3.4993e+02 9.7992e-06
3.5147e+02 9.7992e-06
3.5302e+02 9.7992e-06
3.5457e+02 9.7992e-06
3.5611e+02 9.7992e-06
3.5766e+02 9.7992e-06
3.5921e+02 9.7992e-06
3.6075e+02 9.7992e-06
3.6230e+02 9.7992e-06
3.6385e+02 9.7992e-06
3.6540e+02 9.7992e-06
3.6694e+02 9.7992e-06
3.6849e+02 9.7992e-06
3.7004e+02 9.7992e-06
3.7158e+02 9.7992e-06
3.7313e+02 9.7992e-06
3.7468e+02 9.7992e-06
3.7622e+02 9.7992e-06
3.7777e+02 9.7992e-06
3.7932e+02 9.7992e-06
3.8086e+02 9.7992e-06
3.8241e+02 9.7992e-06
3.8396e+02 9.7992e-06
3.8550e+02 9.7992e-06
3.8705e+02 9.7992e-06
3.8860e+02 9.7992e-06
3.9014e+02 9.7992e-06
3.9169e+02 9.7992e-06
3.9324e+02 9.7992e-06
3.9478e+02 9.7992e-06
3.9633e+02 9.7992e-06
3.9788e+02 9.7992e-06
3.9942e+02 9.7992e-06
4.0097e+02 9.7992e-06
4.0252e+02 9.7992e-06
4.0407e+02 9.7992e-06
4.0561e+02 9.7992e-06
4.0716e+02 9.7992e-06
4.0871e+02 9.7992e-06
4.1025e+02 9.7992e-06
4.1180e+02 9.7992e-06
4.1335e+02 9.7992e-06
4.1489e+02 9.7992e-06
4.1644e+02 9.7992e-06
4.1799e+02 9.7992e-06
4.1953e+02 9.7992e-06
4.2108e+02 9.7992e-06
4.2263e+02 9.7992e-06
4.2417e+02 9.7992e-06
4.2572e+02 9.7992e-06
4.2727e+02 9.7992e-06
4.2881e+02 9.7992e-06
4.3036e+02 9.7992e-06
4.3191e+02 9.7992e-06
4.3345e+02 9.7992e-06
4.3500e+02 9.7992e-06
4.3655e+02 9.7992e-06
4.3809e+02 9.7992e-06
4.3964e+02 9.7992e-06
4.4119e+02 9.7992e-06
4.4274e+02 9.7992e-06
4.4428e+02 9.7992e-06
4.4583e+02 9.7992e-06
4.4738e+02 9.7992e-06
4.4892e+02 9.7992e-06
4.5047e+02 9.7992e-06
4.5202e+02 9.7992e-06
4.5356e+02 9.7992e-06
4.5511e+02 9.7992e-06
4.5666e+02 9.7992e-06
4.5820e+02 9.7992e-06
4.5975e+02 9.7992e-06
4.6130e+02 9.7992e-06
4.6284e+02 9.7992e-06
4.6439e+02 9.7992e-06
4.6594e+02 9.7992e-06
4.6748e+02 9.7992e-06
4.6903e+02 9.7992e-06
4.7058e+02 9.7992e-06
4.7212e+02 9.7992e-06
4.7367e+02 9.7992e-06
4.7522e+02 9.7992e-06
4.7676e+02 9.7992e-06
4.7831e+02 9.7992e-06
4.7986e+02 9.7992e-06
4.8141e+02 9.7992e-06
4.8295e+02 9.7992e-06
4.8450e+02 9.7992e-06
4.8605e+02 9.7992e-06
4.8759e+02 9.7992e-06
4.8914e+02 9.7992e-06
4.9069e+02 9.7992e-06
4.9223e+02 9.7992e-06
4.9378e+02 9.7992e-06
4.9533e+02 9.7992e-06
4.9687e+02 9.7992e-06
4.9842e+02 9.7992e-06
4.9997e+02 9.7992e-06
5.0151e+02 9.7992e-06
5.0306e+02 9.7992e-06
5.0461e+02 9.7992e-06
5.0615e+02 9.7992e-06
5.0770e+02 9.7992e-06
5.0925e+02 9.7992e-06
5.1079e+02 9.7992e-06
5.1234e+02 9.7992e-06
5.1389e+02 9.7992e-06
5.1543e+02 9.7992e-06
5.1698e+02 9.7992e-06
5.1853e+02 9.7992e-06
5.2008e+02 9.7992e-06
5.2162e+02 9.7992e-06
5.2317e+02 9.7992e-06
5.2472e+02 9.7992e-06
5.2626e+02 9.7992e-06
5.2781e+02 9.7992e-06
5.2936e+02 9.7992e-06
5.3090e+02 9.7992e-06
5.3245e+02 9.7992e-06
5.3400e+02 9.7992e-06
5.3554e+02 9.7992e-06
5.3709e+02 9.7992e-06
5.3864e+02 9.7992e-06
5.4018e+02 9.7992e-06
5.4173e+02 9.7992e-06
5.4328e+02 9.7992e-06
5.4482e+02 9.7992e-06
5.4637e+02 9.7992e-06
5.4792e+02 9.7992e-06
5.4946e+02 9.7992e-06
5.5101e+02 9.7992e-06
5.5256e+02 9.7992e-06
5.5410e+02 9.7992e-06
5.5565e+02 9.7992e-06
5.5720e+02 9.7992e-06
5.5875e+02 9.7992e-06
5.6029e+02 9.7992e-06
5.6184e+02 9.7992e-06
5.6339e+02 9.7992e-06
5.6493e+02 9.7992e-06
5.6648e+02 9.7992e-06
5.6803e+02 9.7992e-06
5.6957e+02 9.7992e-06
5.7112e+02 9.7992e-06
5.7267e+02 9.7992e-06
5.7421e+02 9.7992e-06
5.7576e+02 9.7992e-06
5.7731e+02 9.7992e-06
5.7885e+02 9.7992e-06
5.8040e+02 9.7992e-06
5.8195e+02 9.7992e-06
5.8349e+02 9.7992e-06
5.8504e+02 9.7992e-06
